date,1. open,4. close,RSI,ADX,CCI,MACD,MACD_Signal,MACD_Hist
2015-07-30,97.59,99.17,61.8145,15.1733,112.5958,0.2991,0.2359,0.0631
2015-07-31,99.65,99.86,64.6513,17.007,203.6385,0.4262,0.274,0.1522
2015-08-03,100.0,99.42,61.513,18.3881,133.399,0.4928,0.3178,0.175
2015-08-04,99.47,99.14,59.5326,19.3799,96.2728,0.5214,0.3585,0.1629
2015-08-05,99.83,99.8,62.59,20.6579,112.8371,0.5802,0.4028,0.1773
2015-08-06,99.72,99.35,59.3003,21.7822,84.8308,0.5907,0.4404,0.1503
2015-08-07,99.29,98.92,56.2576,21.9064,39.3369,0.5647,0.4653,0.0995
2015-08-10,99.49,99.39,58.7491,22.3834,59.1581,0.5681,0.4858,0.0822
2015-08-11,98.69,98.81,54.615,22.2801,18.622,0.527,0.4941,0.0329
2015-08-12,98.27,98.28,51.0779,20.9964,-36.3783,0.4549,0.4862,-0.0314
2015-08-13,98.07,99.37,57.2149,20.8269,27.6296,0.463,0.4816,-0.0186
2015-08-14,99.05,99.27,56.5145,20.6696,27.5594,0.4577,0.4768,-0.0191
2015-08-17,99.0,100.66,63.2494,21.3617,130.4522,0.5375,0.489,0.0485
2015-08-18,100.0,100.76,63.6851,22.2903,172.113,0.6002,0.5112,0.089
2015-08-19,100.45,101.1,65.1961,23.3816,169.8692,0.6643,0.5418,0.1225
2015-08-20,100.73,99.76,55.4106,23.8931,69.7058,0.6211,0.5577,0.0634
2015-08-21,99.38,97.13,42.0654,22.26,-144.5551,0.4116,0.5285,-0.1169
2015-08-24,91.58,92.87,29.6211,24.208,-357.8171,-0.0303,0.4167,-0.447
2015-08-25,95.47,91.21,26.3499,26.0168,-207.9025,-0.4825,0.2369,-0.7194
2015-08-26,92.93,95.15,42.5632,27.6964,-121.9538,-0.5788,0.0737,-0.6526
2015-08-27,95.83,97.33,49.2236,27.9614,-31.6051,-0.508,-0.0426,-0.4654
2015-08-28,96.14,96.25,48.5835,28.1272,-17.38,-0.4614,-0.1264,-0.335
2015-08-31,95.77,95.02,45.1706,28.5656,-39.6621,-0.4992,-0.2009,-0.2982
2015-09-01,92.78,93.47,41.2392,29.5781,-77.4776,-0.6233,-0.2854,-0.3379
2015-09-02,95.7,96.04,49.1429,29.4786,-16.8072,-0.5473,-0.3378,-0.2095
2015-09-03,96.8,96.01,49.06,28.7222,8.8401,-0.4834,-0.3669,-0.1165
2015-09-04,95.05,94.85,45.8379,28.4276,-25.7242,-0.5029,-0.3941,-0.1088
2015-09-08,96.31,96.78,51.5405,27.5132,32.2515,-0.3876,-0.3928,0.0052
2015-09-09,97.29,95.43,47.7531,26.4203,34.1151,-0.3802,-0.3903,0.0101
2015-09-10,94.96,95.25,47.2545,25.584,18.1775,-0.3817,-0.3886,0.0069
2015-09-11,95.47,97.41,53.5255,24.0464,86.235,-0.2388,-0.3586,0.1198
2015-09-14,97.36,96.97,52.1649,22.508,105.7554,-0.1526,-0.3174,0.1648
2015-09-15,97.29,98.19,55.5395,21.1554,146.8135,-0.0044,-0.2548,0.2504
2015-09-16,98.65,98.69,56.882,19.9695,166.2614,0.144,-0.175,0.3191
2015-09-17,98.57,97.84,53.9022,18.9809,121.1987,0.2037,-0.0993,0.303
2015-09-18,96.82,97.05,51.2167,17.8014,44.5383,0.1971,-0.04,0.2371
2015-09-21,97.48,97.9,53.8792,16.6077,77.0719,0.2446,0.0169,0.2277
2015-09-22,97.12,97.2,51.3917,15.5119,44.4109,0.2338,0.0603,0.1735
2015-09-23,97.24,97.38,52.0053,14.4943,43.5083,0.2343,0.0951,0.1392
2015-09-24,96.83,97.29,51.6542,13.9749,6.4373,0.2262,0.1213,0.1049
2015-09-25,97.89,97.59,52.7982,13.2556,78.9096,0.2367,0.1444,0.0923
2015-09-28,97.0,95.96,46.3769,12.9857,-68.5157,0.1368,0.1429,-0.0061
2015-09-29,97.46,97.48,52.2134,12.703,12.8159,0.1553,0.1454,0.0099
2015-09-30,98.21,98.53,55.7928,11.8597,119.7581,0.2359,0.1635,0.0724
2015-10-01,98.5,98.78,56.6259,11.1344,119.0031,0.3125,0.1933,0.1192
2015-10-02,97.33,99.79,59.9126,10.9507,145.9594,0.4343,0.2415,0.1928
2015-10-05,100.27,101.17,63.9339,11.7278,263.5739,0.614,0.316,0.298
2015-10-06,101.26,101.9,65.8836,12.7473,222.7179,0.795,0.4118,0.3832
2015-10-07,100.75,101.77,65.2076,13.0943,144.8448,0.9193,0.5133,0.406
2015-10-08,101.85,102.95,68.3792,14.1274,157.0059,1.0825,0.6271,0.4554
2015-10-09,103.0,102.76,67.3151,15.0867,123.6988,1.1858,0.7389,0.4469
2015-10-12,102.68,103.24,68.6427,15.9775,105.8643,1.2842,0.8479,0.4363
2015-10-13,102.85,103.38,69.0377,16.9022,93.6087,1.3558,0.9495,0.4063
2015-10-14,104.15,102.82,65.4842,18.4005,88.1724,1.3602,1.0316,0.3285
2015-10-15,102.57,103.66,68.1338,19.0681,82.0182,1.4024,1.1058,0.2966
2015-10-16,104.72,104.82,71.3989,19.688,104.45,1.4945,1.1835,0.311
2015-10-19,104.24,104.49,69.2258,20.3368,103.0081,1.5283,1.2525,0.2758
2015-10-20,104.05,103.84,65.0276,20.2612,68.6222,1.4954,1.3011,0.1943
2015-10-21,103.98,102.54,57.5149,19.1073,16.9051,1.3685,1.3146,0.0539
2015-10-22,110.4,110.87,76.3608,20.8323,340.0497,1.7921,1.4101,0.382
2015-10-23,111.18,112.59,78.4832,22.8742,260.394,2.2147,1.571,0.6437
2015-10-26,112.23,112.18,76.715,25.0006,179.4459,2.4941,1.7556,0.7385
2015-10-27,112.27,111.64,74.3396,26.1904,114.9515,2.6497,1.9344,0.7153
2015-10-28,111.69,112.94,76.2465,27.4471,104.8437,2.8254,2.1126,0.7128
2015-10-29,112.66,112.62,74.7735,28.614,87.5132,2.9102,2.2721,0.6381
2015-10-30,112.88,112.25,73.017,29.7914,76.3411,2.9196,2.4016,0.5179
2015-11-02,112.46,112.11,72.3247,30.1568,59.2796,2.8846,2.4982,0.3864
2015-11-03,111.92,112.08,72.1668,30.4961,50.0061,2.8223,2.563,0.2593
2015-11-04,112.19,112.4,72.8477,30.8914,48.3129,2.7621,2.6029,0.1593
2015-11-05,112.6,112.85,73.8178,31.5882,59.5608,2.7125,2.6248,0.0877
2015-11-06,112.4,113.31,74.8086,32.2351,61.1621,2.6725,2.6343,0.0382
2015-11-09,113.45,112.93,72.3721,32.8513,64.3193,2.5862,2.6247,-0.0385
2015-11-10,112.77,113.22,73.0924,32.028,89.6119,2.5078,2.6013,-0.0935
2015-11-11,113.67,113.85,74.6392,31.2635,209.352,2.4585,2.5728,-0.1142
2015-11-12,113.5,112.11,63.7407,29.4609,10.2129,2.2794,2.5141,-0.2347
2015-11-13,111.85,109.97,53.4112,28.1738,-202.9296,1.9747,2.4062,-0.4315
2015-11-16,109.85,111.06,57.2145,27.1364,-186.4312,1.784,2.2818,-0.4978
2015-11-17,111.04,110.94,56.666,25.6715,-107.3694,1.6064,2.1467,-0.5403
2015-11-18,111.3,112.53,61.8802,23.8454,-22.1221,1.5519,2.0277,-0.4759
2015-11-19,112.53,113.3,64.131,22.7922,70.7165,1.5412,1.9304,-0.3892
2015-11-20,113.36,113.91,65.8513,22.0628,105.98,1.5547,1.8553,-0.3006
2015-11-23,114.01,114.47,67.3972,21.7691,134.9168,1.5838,1.801,-0.2172
2015-11-24,113.9,114.28,66.3006,21.0964,96.0792,1.5763,1.756,-0.1798
2015-11-25,114.27,114.4,66.6694,20.6745,104.1735,1.5602,1.7169,-0.1567
2015-11-27,113.71,114.23,68.8711,20.4875,116.6196,1.5763,1.6888,-0.1124
2015-11-30,114.38,114.16,68.3944,20.3728,98.8477,1.5664,1.6643,-0.0979
2015-12-01,114.52,114.45,69.3412,20.5298,97.7534,1.5597,1.6434,-0.0836
2015-12-02,114.1,113.72,64.133,20.3562,64.5235,1.4892,1.6125,-0.1234
2015-12-03,113.61,113.39,61.8707,19.6998,47.464,1.3954,1.5691,-0.1737
2015-12-04,113.75,116.2,71.1902,20.2698,126.3221,1.4891,1.5531,-0.064
2015-12-07,115.81,116.42,71.7719,20.8619,171.5356,1.5599,1.5545,0.0055
2015-12-08,115.95,116.53,72.0755,20.9453,154.8764,1.6048,1.5645,0.0403
2015-12-09,116.21,116.58,72.2218,21.2834,145.9195,1.6249,1.5766,0.0483
2015-12-10,116.61,117.2,74.0376,21.7222,132.5432,1.6626,1.5938,0.0688
2015-12-11,115.86,116.08,65.6847,21.535,70.1854,1.6001,1.5951,0.0051
2015-12-14,116.17,116.26,66.3419,20.4656,54.8769,1.5447,1.585,-0.0403
2015-12-15,117.5,116.93,68.7417,20.2755,113.5338,1.5274,1.5735,-0.0461
2015-12-16,117.49,117.84,71.6938,20.4127,117.1192,1.5556,1.5699,-0.0143
2015-12-17,118.34,117.5,69.0691,20.6327,118.7268,1.5379,1.5635,-0.0256
2015-12-18,116.74,116.66,62.9388,19.4208,35.7998,1.4518,1.5412,-0.0894
2015-12-21,116.96,117.69,66.8268,18.6214,75.8621,1.4349,1.5199,-0.085
2015-12-22,117.96,117.72,66.9356,18.09,76.1814,1.4072,1.4974,-0.0902
2015-12-23,118.02,118.8,70.6657,18.1395,145.6871,1.4399,1.4859,-0.046
2015-12-24,118.75,118.57,68.8835,18.2764,142.7456,1.4341,1.4755,-0.0414
2015-12-28,118.1,118.75,69.5311,17.9621,114.1401,1.4249,1.4654,-0.0405
2015-12-29,119.0,120.07,73.8324,18.5364,172.6443,1.4875,1.4698,0.0177
2015-12-30,119.64,119.43,68.7638,19.0696,130.2018,1.4779,1.4714,0.0065
2015-12-31,118.82,118.14,59.8457,18.3383,41.3844,1.3695,1.4511,-0.0816
2016-01-04,117.25,117.58,56.4246,17.8839,-67.6418,1.2324,1.4073,-0.1749
2016-01-05,117.41,119.2,63.0119,16.7895,41.8384,1.2166,1.3692,-0.1526
2016-01-06,118.0,118.4,58.3231,15.7991,28.8592,1.1382,1.323,-0.1848
2016-01-07,117.44,115.66,45.7628,15.7974,-137.8981,0.8852,1.2354,-0.3502
2016-01-08,115.75,115.48,45.076,15.9659,-129.7713,0.6652,1.1214,-0.4562
2016-01-11,115.65,116.69,50.4583,16.1224,-101.8715,0.5641,1.0099,-0.4458
2016-01-12,117.03,117.44,53.5,15.7337,-54.0983,0.5273,0.9134,-0.3861
2016-01-13,117.69,115.12,44.4157,16.0009,-107.3304,0.3413,0.799,-0.4577
2016-01-14,115.59,116.62,50.2926,17.2171,-110.0057,0.2895,0.6971,-0.4076
2016-01-15,114.26,115.18,45.3369,18.3464,-108.3021,0.1517,0.588,-0.4363
2016-01-19,116.63,117.5,53.3179,18.3904,-11.8661,0.1932,0.5091,-0.3158
2016-01-20,116.97,115.78,47.7515,19.1544,-61.9158,0.1115,0.4295,-0.3181
2016-01-21,116.51,117.84,53.9522,19.5309,38.5228,0.1804,0.3797,-0.1993
2016-01-22,118.44,118.4,55.4983,19.6434,104.3535,0.2688,0.3575,-0.0887
2016-01-25,121.85,119.2,57.6842,18.6871,174.1388,0.3871,0.3634,0.0237
2016-01-26,119.6,120.43,60.8669,17.7992,174.1561,0.5556,0.4019,0.1537
2016-01-27,120.88,120.87,61.9688,17.1484,165.5576,0.7099,0.4635,0.2464
2016-01-28,121.1,122.38,65.5537,17.0578,153.9991,0.9212,0.555,0.3661
2016-01-29,122.77,123.78,68.5168,17.7642,168.0516,1.1674,0.6775,0.4899
2016-02-01,123.08,124.61,70.1558,18.6154,142.4148,1.4011,0.8222,0.5789
2016-02-02,124.05,123.95,67.1616,19.4058,109.8548,1.5252,0.9628,0.5624
2016-02-03,124.36,121.47,57.2704,18.5685,64.5298,1.4434,1.0589,0.3845
2016-02-04,121.04,120.66,54.4498,17.8185,4.8055,1.3101,1.1092,0.201
2016-02-05,120.65,115.4,40.5004,18.5562,-94.7369,0.848,1.0569,-0.2089
2016-02-08,114.05,116.05,42.4621,19.8744,-139.0392,0.5187,0.9493,-0.4306
2016-02-09,115.54,117.01,45.3289,20.3315,-95.6034,0.3173,0.8229,-0.5056
2016-02-10,118.02,117.54,46.9019,20.3858,-67.2323,0.1904,0.6964,-0.506
2016-02-11,115.74,116.73,44.7813,20.9255,-92.0292,0.036,0.5643,-0.5283
2016-02-12,116.72,117.93,48.4966,20.9963,-60.3866,-0.0071,0.45,-0.4571
2016-02-16,118.42,119.18,52.1111,20.6321,-26.3139,0.0406,0.3681,-0.3275
2016-02-17,119.18,118.64,50.4634,20.6074,-31.8003,0.0424,0.303,-0.2606
2016-02-18,118.81,117.17,46.1827,20.5516,-36.4858,-0.0525,0.2319,-0.2844
2016-02-19,117.0,116.53,44.4162,20.9078,-65.7304,-0.168,0.1519,-0.3199
2016-02-22,117.33,117.67,48.2159,20.7672,-27.7943,-0.1823,0.0851,-0.2673
2016-02-23,117.35,116.9,45.9319,20.6447,-28.9064,-0.2415,0.0198,-0.2613
2016-02-24,116.32,117.06,46.4991,20.9539,-54.051,-0.2748,-0.0392,-0.2356
2016-02-25,117.43,118.37,51.0282,20.5206,72.9857,-0.2124,-0.0738,-0.1386
2016-02-26,117.98,117.06,49.5791,19.7298,68.1111,-0.1884,-0.0967,-0.0917
2016-02-29,116.8,117.19,50.0554,18.9388,88.1209,-0.1589,-0.1092,-0.0498
2016-03-01,117.91,118.85,55.7984,17.712,188.116,-0.025,-0.0923,0.0673
2016-03-02,118.56,118.48,54.2997,16.6362,125.2915,0.0559,-0.0627,0.1186
2016-03-03,117.48,116.69,47.6339,16.8266,-54.4418,0.0011,-0.0499,0.051
2016-03-04,116.72,117.18,49.4628,17.0034,-21.5978,-0.0097,-0.0419,0.0322
2016-03-07,117.03,117.15,49.3491,17.0816,-4.8695,-0.02,-0.0375,0.0175
2016-03-08,116.21,118.42,54.1514,16.1395,94.1844,0.0556,-0.0189,0.0745
2016-03-09,119.24,119.64,58.2468,15.3592,184.7193,0.1942,0.0237,0.1705
2016-03-10,119.91,119.98,59.3369,14.9915,165.9173,0.323,0.0836,0.2394
2016-03-11,120.49,121.55,64.0097,15.2261,193.4056,0.5232,0.1715,0.3517
2016-03-14,121.81,122.9,67.4712,16.0923,194.018,0.7628,0.2898,0.4731
2016-03-15,122.3,123.43,68.7422,17.0073,163.973,0.9767,0.4271,0.5495
2016-03-16,123.33,123.52,68.964,17.9833,136.4281,1.139,0.5695,0.5694
2016-03-17,123.27,123.16,66.9187,18.8896,110.6006,1.2295,0.7015,0.528
2016-03-18,123.43,124.08,69.4151,19.4189,98.3027,1.3468,0.8306,0.5163
2016-03-21,123.66,123.81,67.7981,20.1032,86.2837,1.4057,0.9456,0.4601
2016-03-22,123.79,123.82,67.828,20.7386,78.4108,1.4364,1.0438,0.3927
2016-03-23,124.1,124.19,68.9755,21.6526,81.4664,1.4684,1.1287,0.3397
2016-03-24,123.69,123.29,63.0816,21.3645,45.6024,1.4177,1.1865,0.2312
2016-03-28,124.0,123.17,62.317,21.2202,46.2746,1.3539,1.22,0.1339
2016-03-29,123.43,123.97,65.3337,21.317,65.0048,1.341,1.2442,0.0968
2016-03-30,124.9,125.83,71.1222,22.244,170.2267,1.4378,1.2829,0.1549
2016-03-31,126.15,125.68,70.1055,23.4988,206.6752,1.4873,1.3238,0.1635
2016-04-01,125.19,127.02,73.7196,23.9432,180.7678,1.5972,1.3785,0.2187
2016-04-04,127.05,127.57,75.0527,24.5959,181.0906,1.7012,1.443,0.2582
2016-04-05,126.84,127.38,73.6625,24.7254,126.9083,1.7508,1.5046,0.2462
2016-04-06,127.47,127.52,74.044,24.8456,109.5419,1.7789,1.5594,0.2195
2016-04-07,127.37,128.14,75.7213,25.4266,112.5187,1.8214,1.6118,0.2095
2016-04-08,128.28,127.96,74.2217,26.0875,100.4788,1.8221,1.6539,0.1682
2016-04-11,128.35,127.56,70.8634,26.7013,84.6318,1.7756,1.6782,0.0974
2016-04-12,128.08,127.61,71.0398,26.6112,63.7911,1.7222,1.687,0.0352
2016-04-13,127.71,126.89,64.9426,25.6625,29.4558,1.6135,1.6723,-0.0588
2016-04-14,127.14,127.51,67.5272,24.9176,52.2495,1.5506,1.648,-0.0973
2016-04-15,127.08,127.78,68.6124,24.1378,50.4926,1.5015,1.6187,-0.1172
2016-04-18,127.95,128.85,72.5304,24.0978,131.6042,1.5161,1.5982,-0.0821
2016-04-19,128.91,128.86,72.5649,24.3728,161.2272,1.5109,1.5807,-0.0698
2016-04-20,129.31,128.55,69.6474,24.9331,156.6863,1.4693,1.5584,-0.0892
2016-04-21,128.55,125.79,50.269,23.6096,-135.1769,1.2387,1.4945,-0.2558
2016-04-22,128.17,125.5,48.7346,22.5496,-146.1821,1.0249,1.4005,-0.3757
2016-04-25,125.07,127.46,58.0535,21.8143,-107.0293,0.9744,1.3153,-0.3409
2016-04-26,127.42,127.71,59.0754,20.4346,4.2547,0.9401,1.2403,-0.3002
2016-04-27,127.94,128.3,61.4615,18.978,58.5732,0.9413,1.1805,-0.2392
2016-04-28,127.86,127.92,59.0725,17.9026,41.8886,0.9065,1.1257,-0.2191
2016-04-29,127.93,126.49,51.0336,17.8922,-79.1092,0.7751,1.0556,-0.2805
2016-05-02,126.65,128.2,58.3353,17.6094,2.8743,0.7756,0.9996,-0.224
2016-05-03,127.4,128.4,59.1034,16.6554,56.9704,0.7802,0.9557,-0.1755
2016-05-04,127.57,129.33,62.5599,16.2498,117.3125,0.836,0.9318,-0.0957
2016-05-05,129.31,129.28,62.2553,15.8732,120.4816,0.867,0.9188,-0.0519
2016-05-06,129.38,130.58,66.7843,15.9429,137.8363,0.9667,0.9284,0.0383
2016-05-09,130.65,130.83,67.5897,16.5909,170.7444,1.0502,0.9527,0.0974
2016-05-10,130.85,131.6,70.0023,17.4616,161.8507,1.1542,0.993,0.1612
2016-05-11,131.24,129.14,55.7292,16.7302,69.4316,1.061,1.0066,0.0544
2016-05-12,129.74,130.12,59.2903,16.0511,57.9253,1.0403,1.0134,0.0269
2016-05-13,129.74,128.83,53.2215,15.0482,11.4624,0.9275,0.9962,-0.0687
2016-05-16,128.51,129.64,56.2497,14.3492,-0.7364,0.8817,0.9733,-0.0916
2016-05-17,129.6,127.69,48.166,14.2433,-58.1164,0.7077,0.9202,-0.2124
2016-05-18,127.05,126.21,43.1031,15.0984,-156.1334,0.4662,0.8294,-0.3632
2016-05-19,125.48,125.29,40.2694,16.4162,-199.1662,0.2113,0.7058,-0.4945
2016-05-20,124.74,122.56,33.278,18.616,-216.6005,-0.1701,0.5306,-0.7007
2016-05-23,122.76,122.81,34.4012,20.6586,-162.2797,-0.4506,0.3343,-0.7849
2016-05-24,123.39,123.95,39.4099,21.6199,-105.3571,-0.5903,0.1494,-0.7398
2016-05-25,123.75,123.26,37.5415,22.5125,-96.5171,-0.7384,-0.0282,-0.7103
2016-05-26,123.38,123.79,39.8985,23.3413,-77.4292,-0.8112,-0.1848,-0.6264
2016-05-27,124.27,123.25,38.3121,23.4443,-67.8299,-0.8945,-0.3267,-0.5677
2016-05-31,123.3,122.06,35.0087,24.2812,-89.1348,-1.0276,-0.4669,-0.5607
2016-06-01,121.6,121.97,34.7646,25.1129,-88.6675,-1.1261,-0.5987,-0.5274
2016-06-02,120.7,121.17,35.2508,25.9162,-85.3532,-1.1846,-0.7159,-0.4687
2016-06-03,121.09,121.35,36.2814,26.7684,-81.3586,-1.205,-0.8137,-0.3913
2016-06-06,121.79,122.0,39.9954,27.003,-53.0893,-1.1642,-0.8838,-0.2804
2016-06-07,122.34,121.9,39.6128,26.0278,-4.6948,-1.1257,-0.9322,-0.1935
2016-06-08,121.98,122.11,40.8914,25.7655,-35.4525,-1.0687,-0.9595,-0.1092
2016-06-09,122.07,122.79,44.9556,24.9794,67.6805,-0.9669,-0.961,-0.006
2016-06-10,121.8,122.36,42.9447,24.5462,17.3024,-0.9046,-0.9497,0.0451
2016-06-13,121.95,122.99,46.7059,23.0429,88.5216,-0.8038,-0.9205,0.1167
2016-06-14,122.54,122.51,44.3092,21.6469,51.7964,-0.7474,-0.8859,0.1385
2016-06-15,123.15,122.25,43.0215,20.2415,53.9203,-0.7119,-0.8511,0.1392
2016-06-16,121.84,122.47,44.4915,19.8193,-2.8764,-0.6615,-0.8132,0.1517
2016-06-17,122.23,122.27,43.3954,19.3527,18.6068,-0.6276,-0.7761,0.1485
2016-06-20,123.32,123.42,50.8879,18.1863,174.2688,-0.5179,-0.7244,0.2066
2016-06-21,123.92,122.63,46.3492,17.3954,88.0534,-0.4782,-0.6752,0.197
2016-06-22,121.31,120.62,37.2468,17.9808,-183.1435,-0.5747,-0.6551,0.0804
2016-06-23,121.48,121.21,40.9148,18.2764,-126.4776,-0.6047,-0.645,0.0403
2016-06-24,118.76,119.44,34.4156,19.6031,-226.2853,-0.7384,-0.6637,-0.0747
2016-06-27,118.16,116.3,26.403,21.5603,-268.4541,-1.0424,-0.7394,-0.3029
2016-06-28,117.2,118.5,37.3999,22.9971,-148.802,-1.1232,-0.8162,-0.307
2016-06-29,119.16,119.49,41.6268,23.3505,-70.525,-1.1082,-0.8746,-0.2336
2016-06-30,119.68,120.34,45.0571,23.3376,-40.8422,-1.0276,-0.9052,-0.1224
2016-07-01,119.72,120.4,45.3014,23.0396,-23.3201,-0.9488,-0.9139,-0.0349
2016-07-05,120.12,120.76,46.8294,22.7628,-7.4269,-0.8524,-0.9016,0.0492
2016-07-06,119.29,120.63,46.3261,23.0364,-17.4364,-0.7758,-0.8764,0.1007
2016-07-07,120.89,120.92,47.6769,23.0683,20.907,-0.6877,-0.8387,0.151
2016-07-08,121.22,121.31,49.517,22.7381,52.9366,-0.5851,-0.788,0.2029
2016-07-11,121.69,122.0,52.6871,22.0906,97.4174,-0.4524,-0.7208,0.2685
2016-07-12,122.0,122.25,53.8187,21.1218,131.021,-0.3267,-0.642,0.3153
2016-07-13,122.36,122.82,56.3802,19.8948,131.2538,-0.1868,-0.551,0.3641
2016-07-14,123.7,123.93,60.9255,19.0338,156.9536,-0.0017,-0.4411,0.4394
2016-07-15,124.42,123.61,59.0163,18.3853,130.7411,0.1222,-0.3285,0.4507
2016-07-18,124.0,123.8,59.8214,17.7832,111.3334,0.2305,-0.2167,0.4471
2016-07-19,124.08,126.5,69.1083,18.7121,166.1126,0.4912,-0.0751,0.5663
2016-07-20,126.84,126.06,66.4142,19.6994,154.0054,0.6608,0.0721,0.5887
2016-07-21,126.42,127.18,69.6568,20.7846,144.1488,0.8603,0.2297,0.6305
2016-07-22,127.29,128.26,72.4218,22.3749,154.3171,1.0781,0.3994,0.6787
2016-07-25,127.95,127.4,67.1727,23.4365,112.5897,1.1797,0.5555,0.6242
2016-07-26,123.5,121.71,44.2965,22.7761,-57.5724,0.8694,0.6183,0.2512
2016-07-27,121.69,119.48,38.7297,22.8124,-127.1988,0.469,0.5884,-0.1194
2016-07-28,119.59,119.42,38.5891,23.1467,-143.1832,0.1459,0.4999,-0.354
2016-07-29,119.14,117.65,34.6009,23.7615,-150.8184,-0.226,0.3547,-0.5807
2016-08-01,117.88,118.01,36.0486,24.3325,-129.1292,-0.4909,0.1856,-0.6765
2016-08-02,118.18,117.7,35.3234,25.0778,-109.7619,-0.7134,0.0058,-0.7192
2016-08-03,117.77,117.52,34.8846,25.7699,-96.1113,-0.8915,-0.1737,-0.7178
2016-08-04,117.85,118.3,38.4526,26.0151,-72.7695,-0.9693,-0.3328,-0.6365
2016-08-05,118.78,119.21,42.4168,25.5949,-48.6341,-0.959,-0.458,-0.501
2016-08-08,119.17,118.29,39.6372,25.3924,-50.7182,-1.0008,-0.5666,-0.4343
2016-08-09,117.98,118.31,39.7297,25.4774,-50.7716,-1.0209,-0.6575,-0.3635
2016-08-10,118.0,118.8,42.071,25.5563,-44.102,-0.9926,-0.7245,-0.2681
2016-08-11,118.87,119.38,44.8042,24.9745,-6.8262,-0.9207,-0.7637,-0.157
2016-08-12,119.57,119.52,45.4729,24.2216,50.1506,-0.8447,-0.7799,-0.0647
2016-08-15,119.02,118.52,41.5961,23.9586,9.1454,-0.8416,-0.7923,-0.0493
2016-08-16,118.31,117.94,39.493,24.0391,-53.9546,-0.868,-0.8074,-0.0606
2016-08-17,117.98,117.1,36.6063,24.7863,-155.2278,-0.9343,-0.8328,-0.1015
2016-08-18,117.24,117.13,36.7841,25.4802,-137.1305,-0.9736,-0.8609,-0.1127
2016-08-19,116.8,115.01,30.3162,26.8629,-220.7469,-1.1336,-0.9155,-0.2181
2016-08-22,115.0,115.42,32.778,28.2729,-178.7133,-1.2188,-0.9761,-0.2427
2016-08-23,115.91,115.19,32.093,29.195,-130.8568,-1.287,-1.0383,-0.2487
2016-08-24,115.15,114.87,31.1187,30.1841,-122.4343,-1.3468,-1.1,-0.2468
2016-08-25,115.1,115.43,34.8465,30.7054,-89.3055,-1.3414,-1.1483,-0.1931
2016-08-26,115.63,114.44,31.5915,31.6004,-100.5982,-1.3873,-1.1961,-0.1912
2016-08-29,114.6,115.41,37.7291,32.4315,-68.3226,-1.3433,-1.2255,-0.1178
2016-08-30,115.41,115.36,42.5371,32.0322,-21.1392,-1.2379,-1.228,-0.0099
2016-08-31,115.51,115.66,44.2067,31.5319,4.2523,-1.1213,-1.2067,0.0854
2016-09-01,115.51,115.4,43.0395,31.2746,3.812,-1.0345,-1.1722,0.1378
2016-09-02,115.93,115.83,45.5978,30.7165,58.346,-0.926,-1.123,0.197
2016-09-06,117.09,117.25,53.0906,29.3602,201.4327,-0.7358,-1.0455,0.3097
2016-09-07,117.27,116.92,51.3216,27.7492,125.1824,-0.6004,-0.9565,0.3561
2016-09-08,116.82,116.17,47.4516,25.9571,84.7987,-0.5375,-0.8727,0.3352
2016-09-09,115.6,114.58,40.4824,24.8837,-22.9067,-0.588,-0.8158,0.2278
2016-09-12,114.47,115.95,47.6208,24.1548,4.8177,-0.5296,-0.7585,0.2289
2016-09-13,115.61,114.73,42.7084,23.478,-35.8111,-0.5591,-0.7186,0.1595
2016-09-14,115.0,115.18,44.9636,22.8053,-21.1649,-0.5459,-0.6841,0.1382
2016-09-15,114.88,116.14,49.528,21.6663,15.096,-0.4653,-0.6403,0.175
2016-09-16,115.68,115.28,45.8588,20.5908,-22.2124,-0.4542,-0.6031,0.1489
2016-09-19,115.83,115.21,45.563,19.4509,-26.4818,-0.445,-0.5715,0.1265
2016-09-20,115.72,116.45,51.529,18.1798,41.809,-0.35,-0.5272,0.1772
2016-09-21,116.49,116.93,53.6467,17.1643,77.0235,-0.2396,-0.4697,0.23
2016-09-22,117.46,117.36,55.5215,16.9973,131.3106,-0.1218,-0.4001,0.2783
2016-09-23,116.49,117.17,54.4731,15.9234,72.7828,-0.0407,-0.3282,0.2875
2016-09-26,116.8,116.53,50.981,14.8609,49.8563,-0.0194,-0.2665,0.2471
2016-09-27,116.95,116.88,52.7644,14.1194,73.2543,0.0209,-0.209,0.2298
2016-09-28,116.38,115.18,44.3286,14.3973,-52.7947,-0.0612,-0.1794,0.1183
2016-09-29,115.2,114.79,42.6441,14.6553,-76.3196,-0.1507,-0.1737,0.023
2016-09-30,114.69,115.36,45.8809,14.9254,-65.7601,-0.1812,-0.1752,-0.006
2016-10-03,115.01,114.64,42.6099,15.3959,-110.7749,-0.2509,-0.1903,-0.0606
2016-10-04,114.99,113.5,37.9914,16.5371,-144.5875,-0.3787,-0.228,-0.1507
2016-10-05,113.91,113.41,37.6445,17.6234,-136.7778,-0.4805,-0.2785,-0.202
2016-10-06,113.25,113.92,40.9358,19.2436,-135.2909,-0.5208,-0.327,-0.1939
2016-10-07,113.97,113.45,38.8981,20.585,-104.9241,-0.5778,-0.3771,-0.2007
